,date,open,high,low,close,flag,EMA1,EMA2,EMA3,EMA4,smalemadifference,longemadifference
477,2024-04-26 11:52:00+05:30,429.75,433.3,429.7,433.3,5,434.5989552950723,433.9808516507665,435.25747724047017,437.74657759760356,0.6181036443057906,-2.4891003571333954
478,2024-04-26 12:00:00+05:30,418.9,420.45,418.9,420.45,10,427.5244776475362,430.11489403626183,433.8472413128063,436.6306693655001,-2.5904163887256573,-2.7834280526938073
479,2024-04-26 12:01:00+05:30,421.2,421.2,421.2,421.2,2,424.36223882376805,427.56778145447277,432.6427421401581,435.63514230966143,-3.205542630704713,-2.9924001695033553
480,2024-04-26 12:12:00+05:30,430.45,430.45,430.45,430.45,2,427.406119411884,428.3912724674805,432.43390955538115,435.3006169993607,-0.9851530555965269,-2.8667074439795783
481,2024-04-26 12:31:00+05:30,423.0,423.0,423.0,423.0,1,425.203059705942,426.8509089053432,431.5354419786782,434.5070288058536,-1.6478491994012074,-2.971586827175429
482,2024-04-26 12:35:00+05:30,429.5,429.5,427.15,429.5,8,427.351529852971,427.6077920752452,431.34159036166125,434.18399468934695,-0.25626222227418793,-2.842404327685699
483,2024-04-26 12:49:00+05:30,414.3,414.3,414.3,414.3,1,420.8257649264855,423.8055657680323,429.71858175578876,432.90115632229237,-2.979800841546819,-3.182574566503604
484,2024-04-26 12:50:00+05:30,412.0,412.0,412.0,412.0,1,416.41288246324274,420.43254697716594,428.031097779047,431.55269462407995,-4.019664513923203,-3.5215968450329456
485,2024-04-26 12:58:00+05:30,416.4,416.4,416.4,416.4,1,416.40644123162133,419.2803906979757,426.9233741810425,430.5751014225264,-2.873949466354361,-3.6517272414839113
486,2024-04-26 12:59:00+05:30,413.5,413.5,413.0,413.0,2,414.70322061581066,417.4859933556969,425.59733854475274,429.4412239113957,-2.7827727398862407,-3.843885366642951
487,2024-04-26 13:00:00+05:30,411.9,411.9,411.9,411.9,1,413.3016103079053,415.8899952540692,424.2928301119191,428.3095320461444,-2.588384946163899,-4.016701934225296
488,2024-04-26 13:06:00+05:30,420.7,420.7,420.7,420.7,1,417.0008051539527,417.26428232433517,423.9506558155459,427.81859449478026,-0.26347717038248675,-3.867938679234385
489,2024-04-26 13:17:00+05:30,421.7,421.7,421.7,421.7,4,419.3504025769763,418.531630231668,423.73630764263675,427.42384646285893,0.8187723453083322,-3.687538820222187
490,2024-04-26 13:19:00+05:30,407.25,407.25,407.1,407.25,10,413.30020128848815,415.30830730833424,422.16618310524274,426.12230798138415,-2.008106019846082,-3.9561248761414163
491,2024-04-26 13:20:00+05:30,404.0,406.75,404.0,406.75,5,410.02510064424405,412.8630766488102,420.6979751904577,424.87248166000455,-2.837976004566144,-4.174506469546827
492,2024-04-26 13:26:00+05:30,403.15,403.25,403.15,403.15,2,406.587550322122,410.08791189200724,419.02673945803315,423.47103123032684,-3.5003615698852286,-4.444291772293695
493,2024-04-26 13:28:00+05:30,399.85,399.85,386.95,386.95,3,396.768775161061,403.47707992286234,415.97181189060143,421.11483566707994,-6.708304761801344,-5.143023776478515
494,2024-04-26 13:29:00+05:30,386.95,386.95,386.25,386.95,10,391.8593875805305,398.7550570877588,413.20782980578224,418.9106527208167,-6.89566950722832,-5.70282291503446
495,2024-04-26 13:30:00+05:30,386.95,386.95,386.95,386.95,10,389.40469379026524,395.3821836341134,410.70708410999345,416.8486751259253,-5.977489843848161,-6.141591015931851
496,2024-04-26 13:31:00+05:30,381.5,381.5,376.95,376.95,8,383.1773468951326,390.1158454529381,407.4921237185655,414.27456705328495,-6.938498557805531,-6.78244333471946
497,2024-04-26 13:32:00+05:30,376.95,376.95,376.95,376.95,10,380.0636734475663,386.3541753235272,404.58335003108306,411.8665304692021,-6.290501875960899,-7.283180438119018
498,2024-04-26 13:33:00+05:30,386.85,386.85,386.85,386.85,1,383.45683672378317,386.4958395168051,402.8944595519323,410.25256076151163,-3.0390027930219503,-7.358101209579331
499,2024-04-26 13:42:00+05:30,386.35,387.5,385.8,387.5,14,385.4784183618916,386.78274251200367,401.4283205469864,408.7846536156077,-1.304324150112052,-7.356333068621268
500,2024-04-26 13:43:00+05:30,393.0,393.0,393.0,393.0,1,389.2392091809458,388.5591017942883,400.62562335203535,407.7662888662137,0.6801073866574825,-7.140665514178352
501,2024-04-26 13:44:00+05:30,390.0,390.0,390.0,390.0,1,389.61960459047293,388.9707869959202,399.61365922327,406.6200766812967,0.6488175945527246,-7.006417458026704
502,2024-04-26 13:47:00+05:30,388.0,388.0,387.9,387.9,5,388.75980229523645,388.6648478542287,398.4980726305776,405.4123297986324,0.09495444100775785,-6.914257168054803
503,2024-04-26 13:48:00+05:30,386.0,386.6,386.0,386.6,4,387.67990114761824,388.0748913244491,397.3649228562369,404.1986311019465,-0.39499017683084503,-6.833708245709602
504,2024-04-26 13:49:00+05:30,384.0,384.0,382.65,382.65,13,385.1649505738091,386.5249223746065,395.96350163183337,402.8083968373048,-1.359971800797382,-6.84489520547146
505,2024-04-26 13:51:00+05:30,382.65,382.65,382.65,382.65,1,383.9074752869045,385.4178016961475,394.69554909546827,401.5078551058658,-1.510326409242964,-6.812306010397549
506,2024-04-26 13:52:00+05:30,382.6,382.6,380.0,380.0,10,381.95373764345226,383.86985835439106,393.29597299113794,400.1202515506487,-1.9161207109387988,-6.824278559510731
507,2024-04-26 13:54:00+05:30,384.05,384.05,380.0,380.0,8,380.97686882172616,382.76418453885077,392.02968984912485,398.8221708054455,-1.7873157171246135,-6.792480956320674
508,2024-04-26 13:55:00+05:30,380.0,380.0,380.0,380.0,2,380.4884344108631,381.9744175277505,390.88400510158914,397.6078372050942,-1.4859831168874393,-6.72383210350506
509,2024-04-26 13:56:00+05:30,380.0,380.0,380.0,380.0,34,380.24421720543154,381.41029823410753,389.8474331871521,396.47184770799134,-1.1660810286759897,-6.624414520839252
510,2024-04-26 13:58:00+05:30,380.2,380.2,380.2,380.2,1,380.22210860271576,381.06449873864824,388.92863002647096,395.42205108166934,-0.8423901359324759,-6.493421055198382
511,2024-04-26 13:59:00+05:30,381.0,381.0,381.0,381.0,1,380.61105430135785,381.0460705276059,388.1735224049023,394.49159617317457,-0.43501622624802394,-6.3180737682722565
512,2024-04-26 14:08:00+05:30,382.15,382.15,382.15,382.15,1,381.3805271506789,381.3614789482899,387.5998536044354,393.695364162002,0.01904820238900129,-6.095510557566627
513,2024-04-26 14:14:00+05:30,392.9,392.9,392.9,392.9,4,387.1402635753394,384.6581992487785,388.10462945163204,393.6440503450987,2.4820643265609306,-5.5394208934666835
514,2024-04-26 14:15:00+05:30,399.5,399.5,399.5,399.5,1,393.3201317876697,388.8987137491275,389.18990283719086,394.02185354864076,4.4214180385421855,-4.831950711449906
515,2024-04-26 14:16:00+05:30,399.5,399.5,399.5,399.5,12,396.4100658938348,391.92765267794823,390.1718168526965,394.37528235195424,4.482413215886595,-4.203465499257732
516,2024-04-26 14:17:00+05:30,403.0,403.0,403.0,403.0,1,399.7050329469174,395.09118048424875,391.39354858101115,394.93171574860236,4.61385246266866,-3.5381671675912116
517,2024-04-26 14:18:00+05:30,403.0,403.0,403.0,403.0,30,401.3525164734587,397.35084320303486,392.4989249066291,395.4522502164345,4.001673270423851,-2.9533253098053933
518,2024-04-26 14:21:00+05:30,398.25,398.25,398.25,398.25,1,399.8012582367294,397.6077451450249,393.046646344093,395.632750202471,2.1935130917044603,-2.58610385837801
519,2024-04-26 14:22:00+05:30,388.6,388.6,388.6,388.6,3,394.2006291183647,395.0341036750178,392.6231562160841,395.17902438295675,-0.8334745566530728,-2.555868166872642
520,2024-04-26 14:23:00+05:30,390.85,390.85,390.85,390.85,1,392.52531455918233,393.8386454821556,392.45428419550467,394.8997324872821,-1.3133309229732504,-2.4454482917774385
521,2024-04-26 14:25:00+05:30,386.45,386.45,386.45,386.45,8,389.4876572795912,391.7276039158254,391.8824476054566,394.3545884558446,-2.239946636234208,-2.472140850387973
522,2024-04-26 14:27:00+05:30,384.4,384.4,384.4,384.4,2,386.9438286397956,389.6340027970181,391.1698335477941,393.7123569425643,-2.6901741572225433,-2.542523394770228
523,2024-04-26 14:32:00+05:30,383.0,383.0,383.0,383.0,1,384.9719143198978,387.73857342644146,390.3917541622899,393.02123713981825,-2.7666591065436705,-2.629482977528369
524,2024-04-26 14:34:00+05:30,382.4,382.7,382.4,382.4,4,383.6859571599489,386.2132667331724,389.6306347182623,392.33599603402354,-2.5273095732235333,-2.7053613157612517
525,2024-04-26 14:36:00+05:30,387.0,387.0,387.0,387.0,1,385.34297857997444,386.4380476665517,389.38009807842775,391.99173822537693,-1.0950690865772685,-2.611640146949185
526,2024-04-26 14:38:00+05:30,389.9,389.9,389.9,389.9,1,387.6214892899872,387.42717690467975,389.4296125471489,391.8567873721268,0.19431238530745532,-2.4271748249778966
527,2024-04-26 14:47:00+05:30,398.75,398.75,398.75,398.75,1,393.18574464499363,390.66226921762836,390.3172684950395,392.30151076747353,2.5234754273652698,-1.9842422724340167
528,2024-04-26 14:51:00+05:30,410.9,410.9,410.9,410.9,6,402.0428723224968,396.4444780125917,392.27752863836906,393.5014132986043,5.598394309905132,-1.2238846602352282
529,2024-04-26 14:55:00+05:30,392.0,392.0,392.0,392.0,4,397.0214361612484,395.1746271518512,392.25109733947676,393.40454792450083,1.846809009397191,-1.1534505850240748
530,2024-04-26 14:56:00+05:30,392.0,392.0,392.0,392.0,2,394.5107180806242,394.2675908227509,392.2271833071456,393.3139319293718,0.24312725787331146,-1.086748622226196
531,2024-04-26 14:57:00+05:30,392.0,392.0,392.0,392.0,2,393.2553590403121,393.61970773053633,392.2055468017031,393.22916212747685,-0.364348690224233,-1.0236153257737328
532,2024-04-26 14:58:00+05:30,393.0,393.0,392.95,393.0,4,393.12767952015605,393.4426483789545,392.28120901106473,393.2143774740913,-0.3149688587984656,-0.9331684630265613
533,2024-04-26 15:01:00+05:30,390.9,390.9,388.45,390.9,4,392.013839760078,392.7161774135389,392.1496652957252,393.06506279834343,-0.7023376534609156,-0.9153975026182479
534,2024-04-26 15:02:00+05:30,389.2,389.2,385.0,385.0,4,388.506919880039,390.51155529538494,391.46874479137045,392.54473616619225,-2.0046354153459447,-1.0759913748217969
535,2024-04-26 15:03:00+05:30,380.3,383.3,380.0,380.0,11,384.2534599400195,387.5082537824178,390.37648338266854,391.73539834901857,-3.2547938423982714,-1.358914966350028
536,2024-04-26 15:04:00+05:30,376.9,376.95,376.9,376.9,2,380.57672997000975,384.4773241302984,389.09300877479535,390.7782758748884,-3.9005941602886764,-1.6852671000930286
537,2024-04-26 15:05:00+05:30,384.75,384.75,384.75,384.75,1,382.6633649850049,384.55523152164176,388.6793888914815,390.38935485070203,-1.8918665366368828,-1.7099659592205398
538,2024-04-26 15:06:00+05:30,375.0,375.0,375.0,375.0,1,378.8316824925024,381.8251653726013,387.37658994943564,389.39649324743095,-2.9934828800988953,-2.019903297995313
539,2024-04-26 15:07:00+05:30,372.0,372.0,372.0,372.0,3,375.4158412462512,379.01797526614376,385.91215281139415,388.2741388443709,-3.60213401989256,-2.361986032976745
540,2024-04-26 15:08:00+05:30,372.0,377.15,371.05,377.15,6,376.2829206231256,378.48426804724556,385.07766206745185,387.5564524673147,-2.2013474241199447,-2.4787903998628735
541,2024-04-26 15:09:00+05:30,373.75,377.3,373.75,377.3,10,376.7914603115628,378.1459057480326,384.3369323467422,386.8947458565202,-1.3544454364698026,-2.5578135097780432
542,2024-04-26 15:12:00+05:30,377.0,377.0,377.0,377.0,4,376.8957301557814,377.8185041057376,383.6381768851477,386.2563751560996,-0.9227739499561949,-2.6181982709518934
543,2024-04-26 15:14:00+05:30,382.6,382.6,382.6,382.6,2,379.7478650778907,379.1846457898125,383.539302896086,386.02047998473836,0.5632192880781872,-2.481177088652373
544,2024-04-26 15:15:00+05:30,395.0,398.45,394.95,397.45,19,388.59893253894535,384.40331842129467,384.86413119169686,386.75786837281976,4.195614117650678,-1.8937371811229013
545,2024-04-26 15:16:00+05:30,392.4,392.4,392.4,392.4,1,390.4994662694727,386.68808458663904,385.5818329829638,387.1218768648959,3.8113816828336553,-1.5400438819320925
546,2024-04-26 15:17:00+05:30,395.25,395.25,395.0,395.0,3,392.74973313473635,389.062917561885,386.47880127030055,387.63014287361233,3.6868155728513443,-1.1513416033117778
547,2024-04-26 15:19:00+05:30,395.4,395.4,395.35,395.4,2,394.0748665673682,390.87351254420355,387.3284392445576,388.13142397854057,3.2013540231646402,-0.802984733982953
548,2024-04-26 15:20:00+05:30,398.0,400.95,398.0,399.0,7,396.5374332836841,393.1953661030025,388.44001645936163,388.83262243153797,3.3420671806815676,-0.39260597217634086
549,2024-04-26 15:21:00+05:30,402.0,408.0,402.0,408.0,5,402.26871664184205,397.4252615021447,390.3028720346605,390.0692274359549,4.843455139697369,0.2336445987056095
550,2024-04-26 15:22:00+05:30,402.05,402.3,400.0,400.0,6,401.134358320921,398.1609010729605,391.2264080313595,390.70992244008687,2.973457247960539,0.5164855912726125
551,2024-04-26 15:25:00+05:30,393.85,393.85,393.85,393.85,1,397.4921791604605,396.9292150521146,391.47627393313473,390.91250808911354,0.5629641083459092,0.5637658440211908
552,2024-04-26 15:26:00+05:30,399.3,399.3,399.3,399.3,1,398.3960895802303,397.6065821800819,392.2213907014076,391.45363659949334,0.789507400148409,0.7677541019142495
553,2024-04-26 15:27:00+05:30,396.65,397.5,396.5,397.5,4,397.94804479011515,397.5761301286299,392.7241153965116,391.8437245608163,0.3719146614852207,0.8803908356952661
554,2024-04-26 15:28:00+05:30,398.0,398.0,398.0,398.0,2,397.97402239505755,397.69723580616426,393.22658059684386,392.24090362140885,0.27678658889328744,0.9856769754350125
555,2024-04-26 15:29:00+05:30,393.7,393.7,393.7,393.7,1,395.8370111975288,396.5551684329745,393.2716681590492,392.3350388716405,-0.7181572354456875,0.9366292874087208
556,2024-04-29 09:19:00+05:30,410.0,410.0,410.0,410.0,0,402.9185055987644,400.39654888069606,394.86484262009213,393.4747137831476,2.5219567180683384,1.390128836944541
557,2024-04-29 09:20:00+05:30,420.0,420.0,419.35,419.35,2,411.13425279938224,405.8118206290686,397.19676237055955,395.14408708746066,5.322432170313618,2.0526752830988926
558,2024-04-29 09:21:00+05:30,424.9,424.9,424.9,424.9,10,418.0171263996911,411.2655861636204,399.83516595431576,397.0638234043987,6.751540236070696,2.771342549917051
559,2024-04-29 09:22:00+05:30,427.75,427.75,427.75,427.75,3,422.8835631998455,415.9754186883003,402.49372157771427,399.04357673314723,6.908144511545231,3.450144844567035
560,2024-04-29 09:25:00+05:30,426.8,426.8,426.8,426.8,1,424.8417815999228,419.06815620592874,404.8086052369796,400.83431371810553,5.7736253939940525,3.974291518874054
561,2024-04-29 09:26:00+05:30,432.6,432.6,432.6,432.6,1,428.7208907999614,422.93439728994906,407.4554047382196,402.8837128330665,5.786493510012349,4.571691905153102
562,2024-04-29 09:29:00+05:30,427.75,428.55,427.75,427.75,44,428.2354453999807,424.31028377853505,409.38822333457966,404.4879894244816,3.925161621445625,4.900233910098052
563,2024-04-29 09:31:00+05:30,426.65,426.65,426.65,426.65,1,427.4427226999903,424.978774127525,411.0322020646197,405.91779655838604,2.4639485724653127,5.114405506233652
564,2024-04-29 09:37:00+05:30,426.0,426.0,421.9,421.9,3,424.67136134999515,424.0991243768036,412.0672304394178,406.94890645784506,0.5722369731915364,5.1183239815727575
565,2024-04-29 09:38:00+05:30,417.55,420.0,417.55,417.55,3,421.1106806749976,422.2279459834312,412.58939896899705,407.63284797669377,-1.1172653084336162,4.956550992303278
566,2024-04-29 09:39:00+05:30,421.9,421.9,418.55,419.8,5,420.4553403374988,421.53424713102225,413.2761228767116,408.4178255265845,-1.0789067935234584,4.8582973501270885
567,2024-04-29 09:40:00+05:30,419.8,421.75,419.8,421.75,4,421.1026701687494,421.59589080787305,414.08315879321526,409.277965815192,-0.4932206391236491,4.805192978023285
568,2024-04-29 09:43:00+05:30,407.3,407.3,407.3,407.3,1,414.2013350843747,417.51135057705216,413.4371436700519,409.15035511743764,-3.3100154926774508,4.286788552614269
569,2024-04-29 09:44:00+05:30,415.6,415.6,415.55,415.6,2,414.90066754218736,416.9652504121801,413.64312998718987,409.5664612388933,-2.064582869992762,4.0766687482965835
570,2024-04-29 09:46:00+05:30,408.0,409.0,405.0,405.0,9,409.9503337710937,413.5466074372715,412.8199747503146,409.27185083638403,-3.596273666177808,3.548123913930567
571,2024-04-29 09:48:00+05:30,404.85,404.85,404.85,404.85,1,407.40016688554687,411.06186245519393,412.0609295359989,408.9865701372625,-3.6616955696470654,3.0743593987364193
572,2024-04-29 09:49:00+05:30,397.0,397.0,397.0,397.0,4,402.20008344277346,407.0441874679957,410.6265552944752,408.2132430316327,-4.8441040252222365,2.41331226284251
573,2024-04-29 09:50:00+05:30,391.85,410.9,391.35,391.85,4,397.02504172138674,402.7029910485684,408.83831193309663,407.1575499328177,-5.677949327181636,1.6807620002789463
574,2024-04-29 09:51:00+05:30,392.95,392.95,392.95,392.95,3,394.9875208606934,399.91642217754884,407.3251393680398,406.2409338081198,-4.928901316855445,1.084205559920008
575,2024-04-29 09:55:00+05:30,399.75,399.75,399.75,399.75,2,397.3687604303467,399.86887298396346,406.6036975234646,405.82216388501536,-2.500112553616759,0.7815336384492184
576,2024-04-29 09:56:00+05:30,401.7,401.7,399.75,399.75,3,398.55938021517335,399.83490927425964,405.95096442599174,405.43041137630473,-1.2755290590862955,0.5205530496870097
577,2024-04-29 09:58:00+05:30,394.5,394.5,386.45,387.55,4,393.0546901075867,396.3249351958998,404.19849162351636,404.27683644880125,-3.2702450883131178,-0.07834482528488707
